timestamp,from_unixtime(timestamp),sid,mysql_version,metric_file,Latency,result
1674965281,2023-01-29 04:08:01,1812,MySQL 8.0.32,2023-01-29/024879e5-2907-4f72-81b2-995cc9425ff3.json,22.327,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;20;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2432;4096;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674907294,2023-01-28 12:01:34,2509,MySQL 8.0.32,2023-01-28/0266cc61-a461-4d0d-ba83-eb1e0b9cdb75.json,26.62,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673789110,2023-01-15 13:25:10,2650,MySQL 8.0.31,2023-01-15/02e2bc49-100d-4c0a-8b09-3cb710f9ed49.json,356.479,10;ON;150000;22;23622320128;all;200;50331648;90.000000;10.000000;1;0;16777216;18;null;0;32768;200;653;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674831685,2023-01-27 15:01:25,839,MySQL 8.0.33,2023-01-27/02ed7e17-c0b5-4cbc-a2e9-6a7ee6730d1f.json,22.4295333,10;ON;150000;2;2684354560;all;200;335544320;90.000000;10.000000;1;0;268435456;12;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2432;4096;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;2;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674664226,2023-01-25 16:30:26,2639,MySQL 8.0.29,2023-01-25/035fd327-74ad-4458-97a6-a126743d3c7f.json,17.31,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;16;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;256;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;33554432;33554432;512;300;4;134217728;33554432;256;656;512;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1675055052,2023-01-30 05:04:12,311,MySQL 8.0.32,2023-01-30/038d80cd-2d7a-46c2-89a2-6dbd19a3da9e.json,8.1594667,10;ON;150000;20;21474836480;all;200;50331648;90.000000;10.000000;1;0;536870912;64;null;0;32768;200;628;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;2147483648;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;12;0;128;1048576;6;30;10000;ON;12;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;1048576;512;300;4;134217728;1048576;256;10496;20224;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;20;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;12;2;80;50;400;0;300000;18446744073709551615;0;8192;256;256;1073741824
1674118911,2023-01-19 09:01:51,1616,MySQL 8.0.28,2023-01-19/03cdf097-ebf0-48f7-aa87-168efc3af41a.json,14.225,10;ON;150000;5;6039797760;all;200;754974720;90.000000;10.000000;1;0;201326592;16;null;0;32768;200;328;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;33554432;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;1048576;4194304;512;300;4;134217728;1048576;256;2944;4895;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674183772,2023-01-20 03:02:52,2539,MySQL 8.0.33,2023-01-20/04259bbd-9c4f-44c8-a945-ae9de7b4a679.json,63.662,10;ON;150000;8;8589934592;all;21000;1073741824;90.000000;10.000000;1;0;134217728;20;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;42000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;33554432;256;10000;4919;16;262144;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673136017,2023-01-08 00:00:17,2509,MySQL 8.0.32,2023-01-08/042d5a16-c7a5-40d2-b06e-57f8587879e0.json,25.357,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673276426,2023-01-09 15:00:26,839,MySQL 8.0.33,2023-01-09/044e6dcf-0942-4b57-9237-ed0adef6ef1b.json,19.792,10;ON;150000;2;2684354560;all;200;335544320;90.000000;10.000000;1;0;268435456;12;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2432;4096;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;2;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1672866012,2023-01-04 21:00:12,1616,MySQL 8.0.28,2023-01-04/04578c7c-231d-4387-9e4a-6c84fcae9272.json,14.1267833,10;ON;150000;5;6039797760;all;200;754974720;90.000000;10.000000;1;0;201326592;16;null;0;32768;200;328;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;33554432;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;1048576;4194304;512;300;4;134217728;1048576;256;2944;4895;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673222426,2023-01-09 00:00:26,2319,MySQL 8.0.32,2023-01-09/0499f74a-b486-40c8-aef2-5b89ead71aa1.json,23.0315833,10;ON;150000;1;268435456;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674896626,2023-01-28 09:03:46,1616,MySQL 8.0.28,2023-01-28/04c7c0d4-2b1e-4da8-9b17-290ea76ea20a.json,14.225,10;ON;150000;5;6039797760;all;200;754974720;90.000000;10.000000;1;0;201326592;16;null;0;32768;200;328;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;33554432;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;1048576;4194304;512;300;4;134217728;1048576;256;2944;4895;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673352009,2023-01-10 12:00:09,2633,MySQL 8.0.33,2023-01-10/04f16c2a-0316-4aa0-b5d3-0813c560a803.json,7.506,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673611221,2023-01-13 12:00:21,2508,MySQL 8.0.32,2023-01-13/04fe34d0-bd09-40fb-9538-d5a565fed1ea.json,37.4,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;24;null;0;32768;200;703;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;16;0;128;1048576;6;30;10000;ON;16;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2432;3995;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;16;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1675162934,2023-01-31 11:02:14,2548,MySQL 8.0.33,2023-01-31/05189817-87cf-4f4f-8cfc-7d1a8990a5fb.json,9.7613333,10;ON;150000;5;5368709120;all;5000;402653184;90.000000;10.000000;1;0;268435456;24;null;0;32768;200;328;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;8000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;524288;512;300;4;134217728;524288;256;2432;4096;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;5;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673060413,2023-01-07 03:00:13,839,MySQL 8.0.33,2023-01-07/0530ea2b-0abb-401e-8104-c638acee0e29.json,19.792,10;ON;150000;2;2684354560;all;200;335544320;90.000000;10.000000;1;0;268435456;12;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2432;4096;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;2;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673298010,2023-01-09 21:00:10,2448,MySQL 8.0.30,2023-01-09/05654ca3-c43f-4561-8901-2e3f89c2f13d.json,16.346,10;ON;150000;1;402653184;all;3072;805306368;90.000000;10.000000;1;0;268435456;128;null;0;32768;200;328;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;6144;50;16777216;3072;0;0;37;1000;134217728;16384;300;4;OFF;56;24;0;128;1048576;6;30;10000;ON;24;524288;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;1048576;2097152;512;300;4;134217728;3145728;256;4096;8087;16;524288;8192;null;0;8;134217728;25;OFF;ON;640000000;4096;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;24;2;80;50;400;0;16384;18446744073709551615;0;8192;256;256;1073741824
1674475268,2023-01-23 12:01:08,2477,MySQL 8.0.31,2023-01-23/0595b141-b265-4bac-8898-bcdea77df140.json,14.866,10;ON;150000;1;134217728;all;200;50331648;90.000000;10.000000;1;0;16777216;24;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2432;4096;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673370009,2023-01-10 17:00:09,311,MySQL 8.0.32,2023-01-10/05a074e0-f564-4dab-8c2f-3ce43f4ed168.json,30.5677667,10;ON;150000;24;25769803776;all;200;50331648;90.000000;10.000000;1;0;536870912;64;null;0;32768;200;628;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;2147483648;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;12;0;128;1048576;6;30;10000;ON;12;17179869184;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;1048576;512;300;4;134217728;1048576;256;20224;20224;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;24;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;2;12;2;80;50;400;0;300000;18446744073709551615;0;8192;256;256;1073741824
